Inumber,Course,Professor,Type,Class,StudentType,duration,Date,Status
293543290,FDMAT112,Susan Marla Orme,Group,Junior,OnCampus,55.22,2/16/2018 12:45,Missed
391374540,MATH 100B,Richard C. Llewellyn,DropIn,Freshman,OnCampus,91.31,2/13/2018 16:54,Attended
391374540,MATH 100B,Richard C. Llewellyn,DropIn,Freshman,OnCampus,140.18,2/12/2018 13:11,Attended
391374540,MATH 100B,Richard C. Llewellyn,DropIn,Freshman,OnCampus,0.03,2/6/2018 17:55,Attended
391374540,MATH 100B,Richard C. Llewellyn,DropIn,Freshman,OnCampus,135.24,2/6/2018 15:39,Attended
391374540,MATH 100B,Richard C. Llewellyn,DropIn,Freshman,OnCampus,30.76,2/5/2018 16:55,Attended
391374540,MATH 100B,Richard C. Llewellyn,DropIn,Freshman,OnCampus,110.09,2/2/2018 12:53,Attended
391374540,MATH 100B,Richard C. Llewellyn,DropIn,Freshman,OnCampus,116.99,2/1/2018 15:56,Attended
391460638,MATH 221A,John E. Hathaway,DropIn,Sophomore,OnCampus,60,1/25/2018 16:41,Check In
392672321,CHEM 106L,C. Esther Patch,DropIn,Senior,OnCampus,60,1/17/2018 14:53,Check In
393596547,MATH 221A,John E. Hathaway,DropIn,Junior,OnCampus,7.19,1/30/2018 10:03,Attended
394281694,MATH 221C,Bonnie S. Moon,DropIn,Sophomore,OnCampus,99.74,2/5/2018 13:16,Attended
293761102,FDMAT108,Bonnie M. Chapman,OneToOne,Sophomore,Online,60,3/28/2018 16:30,Cancelled
293761102,FDMAT108,Bonnie M. Chapman,OneToOne,Sophomore,Online,60,3/27/2018 16:30,Cancelled
293761102,FDMAT108,Bonnie M. Chapman,OneToOne,Sophomore,Online,60,3/23/2018 17:30,Cancelled
293761102,FDMAT108,Bonnie M. Chapman,OneToOne,Sophomore,Online,60,3/22/2018 16:30,Cancelled
293761102,FDMAT108,Bonnie M. Chapman,OneToOne,Sophomore,Online,60,3/21/2018 16:30,Cancelled
394281694,MATH 221C,Bonnie S. Moon,DropIn,Sophomore,OnCampus,97.44,2/1/2018 13:26,Attended
293761102,FDMAT108,Bonnie M. Chapman,OneToOne,Sophomore,Online,60,3/16/2018 17:30,Cancelled
293761102,FDMAT108,Bonnie M. Chapman,OneToOne,Sophomore,Online,60,3/15/2018 16:30,Cancelled
293761102,FDMAT108,Bonnie M. Chapman,OneToOne,Sophomore,Online,60,3/14/2018 16:30,Cancelled
394281694,MATH 221C,Bonnie S. Moon,DropIn,Sophomore,OnCampus,59.44,1/29/2018 14:09,Attended
394281694,MATH 221C,Bonnie S. Moon,DropIn,Sophomore,OnCampus,25.27,1/26/2018 16:23,Attended
394281694,MATH 221C,Bonnie S. Moon,DropIn,Sophomore,OnCampus,41.22,1/25/2018 14:19,Attended
293761102,FDMAT108,Bonnie M. Chapman,OneToOne,Sophomore,Online,60,3/7/2018 16:30,Cancelled
394281694,MATH 221C,Bonnie S. Moon,DropIn,Sophomore,OnCampus,43.71,1/22/2018 14:08,Attended
293761102,FDMAT108,Bonnie M. Chapman,OneToOne,Sophomore,Online,60,3/2/2018 17:30,Cancelled
394281694,MATH 221C,Bonnie S. Moon,DropIn,Sophomore,OnCampus,60,1/18/2018 13:48,Attended
293761102,FDMAT108,Bonnie M. Chapman,OneToOne,Sophomore,Online,60,2/28/2018 16:30,Cancelled
394281694,MATH 221C,Bonnie S. Moon,DropIn,Sophomore,OnCampus,83,1/10/2018 15:10,Attended
293761102,FDMAT108,Bonnie M. Chapman,OneToOne,Sophomore,Online,60,2/23/2018 17:30,Cancelled
394626121,MATH 350,Ann Marie Harmon,DropIn,Junior,OnCampus,34,2/22/2018 16:48,Attended
293761102,FDMAT108,Bonnie M. Chapman,OneToOne,Sophomore,Online,60,2/21/2018 16:30,Cancelled
394636776,MATH 341,Curtis G. Nelson,DropIn,Junior,OnCampus,62.13,1/31/2018 14:06,Attended
394842453,MATH 109,Bradley Evan Garner,DropIn,Freshman,OnCampus,60,2/27/2018 14:58,Check In
394842453,MATH 109,Bradley Evan Garner,DropIn,Freshman,OnCampus,60,1/20/2018 11:37,Attended
293761102,FDMAT108,Bonnie M. Chapman,OneToOne,Sophomore,Online,60,2/14/2018 16:30,Cancelled
397870329,FDMAT108,Elaine Rumsey Wagner,DropIn,Freshman,OnCampus,30.16,3/12/2018 10:01,Attended
293761102,FDMAT108,Bonnie M. Chapman,OneToOne,Sophomore,Online,60,2/9/2018 17:30,Cancelled
293761102,FDMAT108,Bonnie M. Chapman,OneToOne,Sophomore,Online,60,2/9/2018 17:30,Cancelled
293761102,FDMAT108,Bonnie M. Chapman,OneToOne,Sophomore,Online,60,2/8/2018 16:30,Cancelled
293761102,FDMAT108,Bonnie M. Chapman,OneToOne,Sophomore,Online,60,2/7/2018 16:30,Cancelled
397870329,FDMAT108,Elaine Rumsey Wagner,DropIn,Freshman,OnCampus,36.29,2/16/2018 10:14,Attended
293761102,FDMAT108,Bonnie M. Chapman,OneToOne,Sophomore,Online,60,2/1/2018 16:30,Cancelled
397870329,FDMAT108,Elaine Rumsey Wagner,DropIn,Freshman,OnCampus,0.1,1/29/2018 12:20,Attended
397870329,FDMAT108,Elaine Rumsey Wagner,DropIn,Freshman,OnCampus,0.09,1/29/2018 11:36,Attended
398144351,MATH 101,Carol Wise,DropIn,Freshman,OnCampus,60,1/22/2018 14:13,Check In
398144351,,,DropIn,Freshman,OnCampus,60,1/11/2018 14:12,Attended
398210488,MATH 100A,Daniel B. Baird,DropIn,Senior,OnCampus,39.05,3/30/2018 9:14,Attended
398210488,MATH 100A,Daniel B. Baird,DropIn,Senior,OnCampus,2.05,3/26/2018 16:56,Attended
398210488,MATH 100A,Daniel B. Baird,DropIn,Senior,OnCampus,12.64,3/21/2018 16:42,Attended
398210488,MATH 100A,Daniel B. Baird,DropIn,Senior,OnCampus,111.89,3/16/2018 10:07,Attended
294606238,MATH 113,Paul T. Johanson,OneToOne,Senior,OnCampus,60,3/26/2018 16:30,Cancelled
398210488,MATH 100A,Daniel B. Baird,DropIn,Senior,OnCampus,44.26,3/16/2018 9:07,Attended
398210488,MATH 330,Lawrence Kerlin Chilton,DropIn,Senior,OnCampus,60,3/9/2018 17:06,Attended
398210488,MATH 100A,Daniel B. Baird,DropIn,Senior,OnCampus,35.79,3/9/2018 16:29,Attended
398210488,,,DropIn,Senior,OnCampus,60,3/5/2018 10:07,Attended
398210488,MATH 100A,Daniel B. Baird,DropIn,Senior,OnCampus,63.31,3/5/2018 9:03,Attended
398210488,MATH 100A,Daniel B. Baird,DropIn,Senior,OnCampus,0.57,3/2/2018 9:47,Attended
398210488,MATH 100A,Daniel B. Baird,DropIn,Senior,OnCampus,40.16,3/2/2018 9:07,Attended
398210488,MATH 100A,Daniel B. Baird,DropIn,Senior,OnCampus,63.29,2/21/2018 8:54,Attended
398210488,MATH 100A,Daniel B. Baird,DropIn,Senior,OnCampus,2.93,2/16/2018 9:00,Attended
398210488,MATH 100A,Daniel B. Baird,DropIn,Senior,OnCampus,13.09,2/16/2018 8:47,Attended
398210488,MATH 100A,Daniel B. Baird,DropIn,Senior,OnCampus,69.02,2/12/2018 8:54,Attended
398210488,MATH 100A,Daniel B. Baird,DropIn,Senior,OnCampus,64.67,2/5/2018 9:01,Attended
398210488,MATH 100A,Daniel B. Baird,DropIn,Senior,OnCampus,28.37,2/2/2018 8:47,Attended
398210488,MATH 100A,Daniel B. Baird,DropIn,Senior,OnCampus,8.16,1/26/2018 8:50,Attended
398210488,AUTO 100,Jerum Kelly Arnold,DropIn,Senior,OnCampus,0.11,1/22/2018 9:49,Attended
398210488,MATH 100A,Daniel B. Baird,DropIn,Senior,OnCampus,74.84,1/22/2018 8:33,Attended
398210488,MATH 100A,Daniel B. Baird,DropIn,Senior,OnCampus,66.74,1/17/2018 11:26,Attended
398306219,COMM 280,Janeal C. Smith,DropIn,Junior,OnCampus,12.42,2/7/2018 14:39,Attended
398574067,MATH 109,David W. Stohel,DropIn,Freshman,OnCampus,101.58,3/21/2018 14:03,Attended
398574067,MATH 109,David W. Stohel,DropIn,Freshman,OnCampus,31.93,2/27/2018 9:58,Attended
398574067,MATH 109,David W. Stohel,DropIn,Freshman,OnCampus,22.67,2/13/2018 10:07,Attended
294606238,MATH 113,Paul T. Johanson,OneToOne,Senior,OnCampus,60,2/12/2018 15:00,Cancelled
398574067,MATH 109,David W. Stohel,DropIn,Freshman,OnCampus,41.49,2/6/2018 10:02,Attended
398574067,MATH 109,David W. Stohel,DropIn,Freshman,OnCampus,110.26,2/5/2018 10:16,Attended
398574067,MATH 109,David W. Stohel,DropIn,Freshman,OnCampus,19.56,1/22/2018 17:43,Attended
398574067,MATH 109,David W. Stohel,DropIn,Freshman,OnCampus,105.12,1/10/2018 18:21,Attended
398689341,MATH 100B,Ralph M. Kern,DropIn,Freshman,OnCampus,97.72,3/29/2018 17:34,Attended
398689341,MATH 100B,Ralph M. Kern,DropIn,Freshman,OnCampus,55.15,3/26/2018 14:12,Attended
398689341,MATH 100B,Ralph M. Kern,DropIn,Freshman,OnCampus,34.33,3/14/2018 10:50,Attended
398689341,MATH 100B,Ralph M. Kern,DropIn,Freshman,OnCampus,60,3/9/2018 14:46,Attended
398689341,MATH 100B,Ralph M. Kern,DropIn,Freshman,OnCampus,56.11,3/5/2018 14:22,Attended
398689341,MATH 100B,Ralph M. Kern,DropIn,Freshman,OnCampus,49.01,2/28/2018 11:21,Attended
398689341,MATH 100B,Ralph M. Kern,DropIn,Freshman,OnCampus,29.39,2/27/2018 10:44,Attended
398689341,MATH 100B,Ralph M. Kern,DropIn,Freshman,OnCampus,66.67,2/16/2018 13:50,Attended
398689341,MATH 100B,Ralph M. Kern,DropIn,Freshman,OnCampus,0.93,2/12/2018 13:09,Attended
398689341,MATH 100B,Ralph M. Kern,DropIn,Freshman,OnCampus,112.21,2/9/2018 15:31,Attended
398689341,MATH 100B,Ralph M. Kern,DropIn,Freshman,OnCampus,60,2/8/2018 14:35,Attended
398689341,MATH 100B,Ralph M. Kern,DropIn,Freshman,OnCampus,26.17,2/8/2018 14:06,Attended
398689341,MATH 100B,Ralph M. Kern,DropIn,Freshman,OnCampus,6.07,1/31/2018 11:26,Attended
398689341,MATH 100B,Ralph M. Kern,DropIn,Freshman,OnCampus,46.08,1/27/2018 13:07,Attended
398689341,MATH 100B,Ralph M. Kern,DropIn,Freshman,OnCampus,23.01,1/25/2018 10:52,Attended
398689341,MATH 100B,Ralph M. Kern,DropIn,Freshman,OnCampus,27.75,1/19/2018 14:13,Attended
398689341,MATH 100B,Ralph M. Kern,DropIn,Freshman,OnCampus,11.03,1/18/2018 10:47,Attended
398689341,MATH 100B,Ralph M. Kern,DropIn,Freshman,OnCampus,203.46,1/12/2018 13:56,Attended
398689341,MATH 100B,Ralph M. Kern,DropIn,Freshman,OnCampus,0.06,1/12/2018 13:56,Attended
398689341,MATH 100B,Ralph M. Kern,DropIn,Freshman,OnCampus,83.8,1/9/2018 9:42,Attended
399628095,FDMAT112,Bonnie S. Moon,DropIn,Freshman,OnCampus,60,2/13/2018 15:56,Check In
400199369,MATH 100B,Amy B Branson,DropIn,Freshman,Online,102.16,2/1/2018 18:14,Attended
400199369,MATH 100B,Amy B Branson,DropIn,Freshman,Online,60,1/31/2018 17:54,Attended
400199369,MATH 100B,Amy B Branson,DropIn,Freshman,Online,60,1/29/2018 14:47,Attended
400199369,MATH 100B,Amy B Branson,DropIn,Freshman,Online,85.49,1/24/2018 18:24,Attended
400199369,MATH 100B,Amy B Branson,DropIn,Freshman,Online,60,1/17/2018 14:34,Attended
400276743,MATH 100B,Richard C. Llewellyn,DropIn,Freshman,OnCampus,44.67,3/30/2018 9:29,Attended
400276743,MATH 100B,Richard C. Llewellyn,DropIn,Freshman,OnCampus,11.98,3/26/2018 10:02,Attended
400276743,MATH 100B,Richard C. Llewellyn,DropIn,Freshman,OnCampus,1.96,3/16/2018 10:10,Attended
400276743,MATH 100B,Richard C. Llewellyn,DropIn,Freshman,OnCampus,46.12,3/13/2018 9:49,Attended
400276743,MATH 100B,Richard C. Llewellyn,DropIn,Freshman,OnCampus,19.36,3/5/2018 11:14,Attended
400276743,MATH 100B,Richard C. Llewellyn,DropIn,Freshman,OnCampus,60,2/26/2018 10:01,Attended
400276743,MATH 100B,Richard C. Llewellyn,DropIn,Freshman,OnCampus,5.66,2/23/2018 10:04,Attended
400276743,MATH 100B,Richard C. Llewellyn,DropIn,Freshman,OnCampus,39.49,2/20/2018 9:26,Attended
400276743,MATH 100B,Richard C. Llewellyn,DropIn,Freshman,OnCampus,11.53,2/16/2018 9:57,Attended
400276743,MATH 100B,Richard C. Llewellyn,DropIn,Freshman,OnCampus,10.75,2/14/2018 11:20,Attended
400276743,MATH 100B,Richard C. Llewellyn,DropIn,Freshman,OnCampus,0.14,2/9/2018 11:36,Attended
400276743,MATH 100B,Richard C. Llewellyn,DropIn,Freshman,OnCampus,18.37,2/9/2018 11:18,Attended
400276743,MATH 100B,Richard C. Llewellyn,DropIn,Freshman,OnCampus,0.14,1/31/2018 11:53,Attended
400276743,MATH 100B,Richard C. Llewellyn,DropIn,Freshman,OnCampus,31.22,1/31/2018 11:22,Attended
401086680,FDMAT108,Daris W. Howard,DropIn,Freshman,OnCampus,19.71,3/27/2018 17:29,Attended
401086680,FDMAT108,Daris W. Howard,DropIn,Freshman,OnCampus,17.45,3/14/2018 18:09,Attended
401086680,FDMAT108,Daris W. Howard,DropIn,Freshman,OnCampus,28.51,3/7/2018 17:03,Attended
401086680,FDMAT108,Daris W. Howard,DropIn,Freshman,OnCampus,29.21,3/6/2018 17:12,Attended
401086680,FDMAT108,Daris W. Howard,DropIn,Freshman,OnCampus,60,2/21/2018 17:01,Attended
401086680,FDMAT108,Daris W. Howard,DropIn,Freshman,OnCampus,60,2/20/2018 18:08,Attended
401086680,FDMAT108,Daris W. Howard,DropIn,Freshman,OnCampus,46.84,2/20/2018 17:21,Attended
401086680,FDMAT108,Daris W. Howard,DropIn,Freshman,OnCampus,60,2/16/2018 13:10,Attended
401086680,FDMAT108,Daris W. Howard,DropIn,Freshman,OnCampus,60,1/24/2018 17:03,Attended
401360080,MATH 101,Jennifer Pack,DropIn,Freshman,OnCampus,60,3/29/2018 17:03,Check In
401360080,MATH 101,Jennifer Pack,DropIn,Freshman,OnCampus,53.77,3/28/2018 8:58,Attended
401360080,MATH 101,Jennifer Pack,DropIn,Freshman,OnCampus,71.21,2/16/2018 15:14,Attended
401360080,MATH 101,Jennifer Pack,DropIn,Freshman,OnCampus,44.04,1/31/2018 8:53,Attended
401360080,MATH 101,Jennifer Pack,DropIn,Freshman,OnCampus,5.71,1/29/2018 13:58,Attended
401360080,MATH 101,Jennifer Pack,DropIn,Freshman,OnCampus,52.98,1/24/2018 8:57,Attended
401360080,MATH 101,Jennifer Pack,DropIn,Freshman,OnCampus,50.49,1/19/2018 8:57,Attended
401360080,MATH 101,Jennifer Pack,DropIn,Freshman,OnCampus,42.13,1/12/2018 9:00,Attended
401360080,MATH 101,Jennifer Pack,DropIn,Freshman,OnCampus,55.06,1/8/2018 8:54,Attended
401557647,MATH 110X,Serena Dawn Roundy,DropIn,Junior,OnCampus,60,3/20/2018 13:16,Check In
401557647,MATH 110X,Serena Dawn Roundy,DropIn,Junior,OnCampus,60,3/19/2018 14:08,Attended
401557647,MATH 110X,Serena Dawn Roundy,DropIn,Junior,OnCampus,60,2/6/2018 16:15,Attended
401557647,MATH 110X,Serena Dawn Roundy,DropIn,Junior,OnCampus,60,2/2/2018 17:08,Attended
401595834,MATH 100B,David Bruce Jamison,DropIn,Freshman,OnCampus,69.36,2/26/2018 15:02,Attended
401595834,MATH 100B,David Bruce Jamison,DropIn,Freshman,OnCampus,24,1/19/2018 13:53,Attended
401689938,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,19.23,3/30/2018 13:10,Attended
401689938,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,17.03,3/30/2018 12:53,Attended
401689938,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,35.13,3/23/2018 13:16,Attended
401689938,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,38.85,3/23/2018 12:37,Attended
401689938,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,57.18,3/16/2018 13:55,Attended
401689938,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,42.36,3/13/2018 17:41,Attended
401689938,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,43.43,3/9/2018 12:47,Attended
401689938,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,74.45,3/8/2018 12:57,Attended
401689938,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,49.39,3/2/2018 14:42,Attended
401689938,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,19.08,2/26/2018 11:21,Attended
401689938,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,19.71,2/21/2018 11:19,Attended
401689938,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,83.6,2/16/2018 11:21,Attended
401689938,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,65.5,2/14/2018 11:21,Attended
401689938,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,34.37,2/12/2018 11:17,Attended
401689938,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,33.06,2/9/2018 11:18,Attended
401689938,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,0.04,2/7/2018 12:29,Attended
401689938,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,73.05,2/7/2018 11:16,Attended
401689938,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,29.55,2/5/2018 11:17,Attended
401689938,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,74,1/31/2018 11:18,Attended
401689938,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,38.72,1/29/2018 11:21,Attended
401689938,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,52.48,1/26/2018 11:17,Attended
401689938,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,45.66,1/25/2018 10:29,Attended
401689938,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,1.73,1/24/2018 11:19,Attended
401689938,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,33.24,1/19/2018 11:21,Attended
401689938,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,0.1,1/19/2018 9:49,Attended
401689938,MATH 100B,Carol Wise,DropIn,Freshman,OnCampus,33.56,1/19/2018 9:16,Attended
402410052,PH   220,Evan D. Hansen,DropIn,Sophomore,OnCampus,67.17,2/9/2018 12:20,Attended
402756466,,,DropIn,Senior,OnCampus,137.53,3/13/2018 15:05,Attended
403446541,FDMAT112,Jason D. Rose,DropIn,Freshman,OnCampus,108.08,3/29/2018 12:02,Attended
403446541,FDMAT112,Jason D. Rose,DropIn,Freshman,OnCampus,73.64,3/27/2018 12:34,Attended
403446541,FDMAT112,Jason D. Rose,DropIn,Freshman,OnCampus,99.32,3/22/2018 11:31,Attended
403446541,FDMAT112,Jason D. Rose,DropIn,Freshman,OnCampus,55.37,3/22/2018 9:13,Attended
403446541,FDMAT112,Jason D. Rose,DropIn,Freshman,OnCampus,125.46,3/19/2018 12:57,Attended
403446541,FDMAT112,Jason D. Rose,DropIn,Freshman,OnCampus,147.67,3/13/2018 11:28,Attended
403446541,FDMAT112,Jason D. Rose,DropIn,Freshman,OnCampus,35.7,3/12/2018 13:11,Attended
403446541,FDMAT112,Jason D. Rose,DropIn,Freshman,OnCampus,82.18,3/5/2018 12:59,Attended
403446541,FDMAT112,Jason D. Rose,DropIn,Freshman,OnCampus,30.39,2/28/2018 12:59,Attended
403446541,FDMAT112,Jason D. Rose,DropIn,Freshman,OnCampus,71.89,2/27/2018 11:29,Attended
403446541,FDMAT112,Jason D. Rose,DropIn,Freshman,OnCampus,20.93,2/26/2018 12:42,Attended
403446541,FDMAT112,Jason D. Rose,DropIn,Freshman,OnCampus,59.29,2/22/2018 11:28,Attended
403446541,FDMAT112,Jason D. Rose,DropIn,Freshman,OnCampus,154.44,2/21/2018 12:50,Attended
403446541,FDMAT112,Jason D. Rose,DropIn,Freshman,OnCampus,23.46,2/20/2018 11:44,Attended
403446541,FDMAT112,Jason D. Rose,DropIn,Freshman,OnCampus,63.41,2/20/2018 8:57,Attended
403446541,FDMAT112,Jason D. Rose,DropIn,Freshman,OnCampus,120.82,2/15/2018 11:27,Attended
403446541,FDMAT112,Jason D. Rose,DropIn,Freshman,OnCampus,101.08,2/13/2018 11:36,Attended
403446541,FDMAT112,Jason D. Rose,DropIn,Freshman,OnCampus,148.8,2/9/2018 12:47,Attended
403446541,FDMAT112,Jason D. Rose,DropIn,Freshman,OnCampus,83.7,2/6/2018 11:26,Attended
403446541,FDMAT112,Jason D. Rose,DropIn,Freshman,OnCampus,60,2/1/2018 11:45,Attended
403446541,FDMAT112,Jason D. Rose,DropIn,Freshman,OnCampus,60,1/31/2018 12:44,Attended
403446541,FDMAT112,Jason D. Rose,DropIn,Freshman,OnCampus,25.19,1/30/2018 11:27,Attended
403446541,FDMAT112,Jason D. Rose,DropIn,Freshman,OnCampus,61.56,1/29/2018 14:09,Attended
403446541,FDMAT112,Jason D. Rose,DropIn,Freshman,OnCampus,60,1/25/2018 11:26,Attended
403446541,FDMAT112,Jason D. Rose,DropIn,Freshman,OnCampus,64.12,1/25/2018 9:14,Attended
403446541,FDMAT112,Jason D. Rose,DropIn,Freshman,OnCampus,76.01,1/24/2018 12:52,Attended
403446541,FDMAT112,Jason D. Rose,DropIn,Freshman,OnCampus,92.25,1/23/2018 11:28,Attended
403446541,FDMAT112,Jason D. Rose,DropIn,Freshman,OnCampus,137.57,1/22/2018 12:49,Attended
403446541,FDMAT112,Jason D. Rose,DropIn,Freshman,OnCampus,34.54,1/19/2018 12:34,Attended
403446541,FDMAT112,Jason D. Rose,DropIn,Freshman,OnCampus,61.77,1/11/2018 11:29,Attended
403446541,FDMAT112,Jason D. Rose,DropIn,Freshman,OnCampus,63.19,1/9/2018 11:28,Attended
403502242,MATH 100B,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,11.14,1/10/2018 13:51,Attended
403502242,MATH 100B,Stephan J. O'Shaughnessy,DropIn,Freshman,OnCampus,0.24,1/10/2018 13:50,Attended
403566158,MATH 109,Jason D. Rose,DropIn,Freshman,OnCampus,60,3/29/2018 12:57,Check In
403566158,MATH 109,Jason D. Rose,DropIn,Freshman,OnCampus,60,3/27/2018 13:13,Attended
403566158,MATH 109,Jason D. Rose,DropIn,Freshman,OnCampus,60,3/26/2018 13:57,Attended
403566158,MATH 109,Jason D. Rose,DropIn,Freshman,OnCampus,60,3/22/2018 13:42,Attended
299452595,MATH 221A,Kenneth Scott Harmon,OneToOne,Junior,OnCampus,60,3/29/2018 16:30,Cancelled
299452595,MATH 221A,Kenneth Scott Harmon,OneToOne,Junior,OnCampus,60,3/24/2018 8:00,Cancelled
403566158,MATH 109,Jason D. Rose,DropIn,Freshman,OnCampus,91.46,3/8/2018 15:06,Attended
299452595,MATH 221A,Kenneth Scott Harmon,OneToOne,Junior,OnCampus,60,3/22/2018 16:30,Cancelled
403566158,MATH 109,Jason D. Rose,DropIn,Freshman,OnCampus,60,3/6/2018 13:31,Attended
403566158,MATH 109,Jason D. Rose,DropIn,Freshman,OnCampus,60,3/2/2018 13:51,Attended
299452595,MATH 221A,Kenneth Scott Harmon,OneToOne,Junior,OnCampus,60,3/15/2018 16:30,Cancelled
299452595,MATH 221A,Kenneth Scott Harmon,OneToOne,Junior,OnCampus,60,3/8/2018 16:30,Cancelled
403566158,MATH 109,Jason D. Rose,DropIn,Freshman,OnCampus,60,2/27/2018 13:40,Attended
299452595,MATH 221A,Kenneth Scott Harmon,OneToOne,Junior,OnCampus,60,3/1/2018 16:30,Cancelled
299452595,MATH 221A,Kenneth Scott Harmon,OneToOne,Junior,OnCampus,68.11,2/27/2018 15:15,Cancelled
299452595,MATH 221A,Kenneth Scott Harmon,OneToOne,Junior,OnCampus,60,2/22/2018 16:30,Cancelled
299452595,MATH 221A,Kenneth Scott Harmon,OneToOne,Junior,OnCampus,60,2/22/2018 14:00,Cancelled
403566158,MATH 109,Jason D. Rose,DropIn,Freshman,OnCampus,75.94,2/23/2018 15:09,Attended
403566158,MATH 109,Jason D. Rose,DropIn,Freshman,OnCampus,82.66,2/21/2018 15:17,Attended
403566158,MATH 109,Jason D. Rose,DropIn,Freshman,OnCampus,165.73,2/15/2018 13:34,Attended
299452595,MATH 221A,Kenneth Scott Harmon,OneToOne,Junior,OnCampus,60,2/15/2018 16:30,Cancelled
403566158,MATH 109,Jason D. Rose,DropIn,Freshman,OnCampus,45.95,2/13/2018 13:07,Attended
299452595,MATH 221A,Kenneth Scott Harmon,OneToOne,Junior,OnCampus,60,2/15/2018 9:00,Cancelled
299452595,MATH 221A,Kenneth Scott Harmon,OneToOne,Junior,OnCampus,60,2/8/2018 16:30,Cancelled
403566158,MATH 109,Jason D. Rose,DropIn,Freshman,OnCampus,73.75,2/12/2018 15:33,Attended
403566158,MATH 109,Jason D. Rose,DropIn,Freshman,OnCampus,126.28,2/9/2018 13:51,Attended
403566158,MATH 109,Jason D. Rose,DropIn,Freshman,OnCampus,74.54,2/8/2018 14:34,Attended
299452595,MATH 221A,Kenneth Scott Harmon,OneToOne,Junior,OnCampus,60,1/25/2018 16:30,Cancelled
403566158,MATH 109,Jason D. Rose,DropIn,Freshman,OnCampus,106.09,2/7/2018 14:28,Attended
403566158,MATH 109,Jason D. Rose,DropIn,Freshman,OnCampus,60,2/6/2018 12:47,Attended
300085352,FDMAT108,Carrie J. Garner,OneToOne,Sophomore,OnCampus,60,3/12/2018 11:30,Cancelled
403566158,MATH 109,Jason D. Rose,DropIn,Freshman,OnCampus,108,2/5/2018 13:38,Attended
403566158,MATH 109,Jason D. Rose,DropIn,Freshman,OnCampus,60,2/2/2018 16:20,Attended
300085352,FDMAT108,Carrie J. Garner,OneToOne,Sophomore,OnCampus,60,2/19/2018 11:30,Cancelled
403566158,MATH 109,Jason D. Rose,DropIn,Freshman,OnCampus,97.05,2/2/2018 14:36,Attended
403566158,MATH 109,Jason D. Rose,DropIn,Freshman,OnCampus,122.46,2/1/2018 12:44,Attended
403566158,MATH 109,Jason D. Rose,DropIn,Freshman,OnCampus,66.86,1/30/2018 12:46,Attended
403566158,MATH 109,Jason D. Rose,DropIn,Freshman,OnCampus,180.51,1/29/2018 14:09,Attended
403566158,MATH 109,Jason D. Rose,DropIn,Freshman,OnCampus,56.88,1/26/2018 13:15,Attended
403566158,MATH 109,Jason D. Rose,DropIn,Freshman,OnCampus,72.84,1/25/2018 15:33,Attended
300855084,FDMAT108,Melanie D. Kennelly,OneToOne,Freshman,OnCampus,60,3/27/2018 15:15,Cancelled
403566158,MATH 109,Jason D. Rose,DropIn,Freshman,OnCampus,59.26,1/25/2018 12:51,Attended
403566158,MATH 109,Jason D. Rose,DropIn,Freshman,OnCampus,0.1,1/25/2018 12:50,Attended
403984595,FDMAT108,Danae Romrell,DropIn,Freshman,OnCampus,116.4,2/2/2018 15:38,Attended
404011130,MATH 205,Matthew Michael Webb,DropIn,Sophomore,OnCampus,46.55,1/16/2018 16:39,Attended
